tweet id, tweet, label
'324820325114200064',"RT @RT_com: 'Like a nuclear blast': #Texas plant explosion registered as 2.1 earthquake http://t.co/3TTVLkuXDB #WestTX",on-topic
'324785140276551680',"Huge explosion at a fertilizer plant outside of Waco, Texas. Many hurt. Connection if any to the Boston Marathon attack is unclear.",on-topic
'325083761505099776',"RT @Pontifex: Please join me in praying for the victims of the explosion in Texas and their families.",on-topic
'324916070953656320',"RT @AlfredoFlores: My prayers are with those, in the city of West, as they recover from tonight's fertilizer plant explosion. #PrayforTe ...",on-topic
'324886288920612865',"RT @975wabd: Chilling footage captured by a father and his child who witnessed the explosion in Texas. http://t.co/7oZRtRWksb",on-topic
'325024255609815041',"RT @MLBONFOX: In response to the tragic events in #WestTX, the @Rangers have set up relief efforts taking place this weekend. http://t.co/3",on-topic
'324788914990751744',"Omg that video of the Texas explosion scared me, I thought it had already exploded coz of the fire but no o_o",on-topic
'324914780739629056',"RT @SteveOsunsami: One missing firefighter found, serious injuries, but alive. Texas Explosion.",on-topic
'324908298858029057',"RT @Pontifex: Please join me in praying for the victims of the explosion in Texas and their families.",on-topic
'324807457387970560',"@TimesLIVE: Deadly explosion, fire rips through Texas fertilizer plant - with gallery http://t.co/4eYq5zTSqa",on-topic
'324748646975434752',"RT @MichaelSkolnik: West Fertilizer Co. reported having as much as 54,000 pounds of anhydrous ammonia.  The OKC bomb was 4800 pounds. #W ...",on-topic
'324712996754583554',"RT @Walldo: RT @NewsBreaker: BREAKING: Scanner: We're smelling natural gas following explosion at west Texas fertilizer plant near Waco",on-topic
'324698265587175424',"RT @Anon4justice: BREAKING: Multiple injuries reported after explosion at fertilizer plant in West, TX (north of Waco). http://t.co/jSOi ...",on-topic
'324920966176202752',"RT @CTVCalgary: Death toll still unknown after Texas explosion, some buildings still unstable http://t.co/brhgkeKFB7 @CTVNews",on-topic
'325962559750561792',"West Fertilizer Co. Failed To Disclose It Had Unsafe Stores Of Explosive Substance http://t.co/1NHkCduhTg #Explosion #Texas",on-topic
'324742425618808832',"RT @YourAnonNews: #BREAKING: Texas authorities advise West, Texas, residences to leave town immediately following explosion - @WestISD",on-topic
'324899848635678720',"RT @AmberLyon: I think we can all agree that large quantities of volatile chemicals shouldn't ever be stored near schools or neighborhoo ...",off-topic
'324883864143163395',"RT @Pontifex: Please join me in praying for the victims of the explosion in Texas and their families.",on-topic
'324711700228100096',"RT @FOX59: We've learned the explosion is at a plant in West, Texas. At least 10 buildings on fire including school. More info: http://t ...",on-topic
'324746858654208000',"I can't believe what happened in Texas, prayers go out to everyone affected by the explosion. God be with them. #prayfortexas",on-topic
'324742857439211521',"RT @adorelesliee: really another explosion in Texas ? omg I'm so done with this world !",on-topic
'325470737920045056',"RT @UltraVerified: Texas Senator Ted Cruz Seeks Federal Aid for Explosion After Voting Against Sandy Relief http://t.co/AV4Q58bo6J",on-topic
'325290953327923200',"@frankharvey I imagine boston is a mess. I live by the explosion in Texas and its a mess here",on-topic
'324872626302492673',"RT @GGPolitics: Authorities say between 5 and 15 confirmed fatalities in West, Texas fertilizer plant explosion. However, this number co ...",on-topic
'324741728739401728',"RT @CNN: At least two people have died after explosion at Texas fertilizer plant: http://t.co/QssJr1tVbW Details live on @CNN TV now.",on-topic
'324739848416153601',"RT @shanedawson: omg. just heard about the texas explosion. so horrible. so sorry that ive been tweeting about stupid youtube stuff. for ...",on-topic
'327437572865404928',"#yyc fire stations lowering flags to half-mast today in honour of first responders killed in West, Texas fertilizer plant explosion",on-topic
'325522219902042113',"That video of the explosion in Texas is fuckin insane",on-topic
'324726196581593089',"Fertilizer plant explosion in West Texas? #lordhelpus #please",on-topic
'324942240894025729',"My thoughts and prayers go with the families and community of #WestTx.  #prayersfortexas",on-topic
'324839288053313536',"RT @abc13houston: RT @sggutierrez: #WestTx has set up # for people to call about family members. 254-826-4115. Line will be active after ...",on-topic
'324853323410837504',"RT @HeidiWatney: Wow just saw video of the explosion in West Texas. So frightening. My prayers are with all affected. #PrayForTexas",on-topic
'325043999524130817',"Five to 15 killed in Texas fertilizer plant explosion, 160 injured - Apr 18 @ 8:31 PM ET http://t.co/0Kw09mPQG9",on-topic
'324705160888725505',"RT @Galrahn: Wow! RT @passantino: New photo of fertilizer explosion in West, TX shows its immense size from distance https://t.co/MRsRnFOUKp",on-topic
'324858209414291456',"RT @UPROXX: ICYMI: Heres The Unbelievable Video Of The Texas Explosion Thats Claimed Numerous Lives And Injured Many http://t.co/A0GYF ...",on-topic
'324761913508655105',"Live Updates: West Texas Fertilizer Plant Explosion: 12:53 a.m. ET: Blood drives are planned for Thursday in T... http://t.co/OMxYRPl3Lb",on-topic
'324771074631942145',"RT @OriginalCleatus: CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas: http://t.co/Y4A8Or0AXf via @youtube, Damn this shits ...",on-topic
'324718506954338304',"RT @KySportsRadio: Prayers to the folks of West, Texas...the explosion there looks to be really bad",on-topic
'324967324652277760',"Photos:  Explosion Rips Through Texas: A fiery explosion at a Texas fertilizer plant in a small town north of ... http://t.co/HWc9ybVLI1",on-topic
'324967500733358080',"Small glimpse of satellite city here in #WestTX @KPRCLocal2 http://t.co/n9roxCe74t",on-topic
'324726565147660289',"Sooo I'm sure nobody knows yet, but there's been another tragedy in West Texas. Another explosion. Who tryna move to Europe wit a nigga tho?",on-topic
'325029925893591040',"Latest update on fertilizer explosion http://t.co/hnftwq7mYY",on-topic
'325131393841635328',"RT @G_holttt: Such a tragic week. Boston bombings, Ricin in the Senator&amp;Obama's mail, the Texas explosion, Ali's death, the MIT shoo ...",on-topic
'324700486366281728',"RT @RT_America: BREAKING: Large portion of Texas town 'leveled' in fertilizer plant explosion: http://t.co/twgjO8cwGq",on-topic
'324899928553955328',"ThingsWent Black: Man Who Recorded Texas Explosion Video Describes Horrific Scene On Today http://t.co/gIEb8ob1n0 #tcot",on-topic
'324737119895580672',"Wow. Chilling video. #PrayForWest CAUGHT ON CAMERA- Fertilizer Plant Explosion, West, Texas http://t.co/yXi7cje3mi",on-topic
'324732397386080258',"RT @wxbrad: Full amateur footage. CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas: http://t.co/6cGCbPba9j  #westfire #west ...",on-topic
'326074741536468992',"RT @NBCNews: Officials still don't know what caused Texas fertilizer explosion http://t.co/mUo8a6pZfB #WestTX",on-topic
'324741696359366656',"RT @BreakingNews: West Mayor: No clear number of dead, injured in Texas explosion - @AP http://t.co/vVXNCCGeeN",on-topic
'327968426654056448',"Perry disgusted by cartoon depicting explosion: AUSTIN, Texas  Texas Gov. Rick Perry said Friday he's disgust... http://t.co/g6UrjfSq2i",on-topic
'324847000749223936',"RT @yesimconnor: The explosion in Texas was terrible",on-topic
'325749826828513280',"RT @Politics_PR: Ted Cruz asks for federal aid after Texas explosion, but voted against federal aid post-#Sandy http://t.co/BrEdpH57wY",on-topic
'324746585017823232',"RT @conservativesue: First Baptist Church of Lott has room for those displaced by #westexplosion needing a place to stay. Call (254) 829 ...",on-topic
'325208919590965248',"@AHA_1988 @Red1Tweets The explosion hapened in texas it was a fertiliser factory or summa",on-topic
'324717515257290752',"RT @BaylorFutbol: #PrayforWest @BaylorAthletics: Saddened by news of explosion in West, Texas. Praying for our neighbors.",on-topic
'324741844351197185',"RT @OpTicMiDNiTE: This is a video of the explosion of the fertilizer plant near Waco, Texas. Unreal http://t.co/1XV7bZe6A1",on-topic
'325110483352973313',"RT @democracynow: Today's Show: Report on Texas fertilizer plant explosion; Boston bombing media analysis; Film War on Whistleblowers  ...",on-topic
'324835304370499584',"My heart goes out to the people who were hurt or killed in the explosion at the plant in #texas",on-topic
'324716968429117440',"Explosion in Texas.. Please pray for those people in danger and who are hurt",on-topic
'324795259085287425',"Ufff! RT @WTOP: VIDEO of Texas fertilizer plant explosion...blast comes at 29 seconds. WARNING: Audio gets very loud: http://t.co/rQbGqryXUs",on-topic
'325257257174581250',"Help us help Texas explosion victims by stopping by Suski Chevrolet and giving a donation between 10AM and 6PM!!!",on-topic
'325071459686948864',"RT @AC360: A timeline of events from the #Texas fertilizer plant explosion. One eyewitness says, it took your breath away. #AC360",on-topic
'324741771592597504',"The National Guard was just put on standby #WestTX",on-topic
'324987746592636928',"RT @Sttbs73: I sure would like to know who voted for the deregulation of fertilizer plants near homes and schools? #Texas #WestTX",on-topic
'324729319853268992',"[BREAKING] Explosion Rocks Town of West, Texas Near Waco http://t.co/jfoBEWTDtR",on-topic
'324737757203267584',"RT @8evenpro: Praying for all of the families and businesses in West, TX. West is a ICONIC staple our state. Keep them in tour prayer. # ...",on-topic
'324757345018187778',"Officials give an update on the fire and explosion at a fertilizer plant in the town of West, Texas.     http://t.co/WSoZUXNlMX",on-topic
'324936783425073152',"Our thoughts and prayers go out to everyone in West, Texas and to the victims and families affected by the explosion.",on-topic
'325091711598604289',"RT @ugottabekiddin: West, TX Fertilizer Plant Explosion 4/17/2013 (Pt. 2): http://t.co/Ghghscfy9c via @youtube",on-topic
'324931506692825088',"Thought and prayers with the families affected by the explosion at the fertilizer plant in Texas.",on-topic
'324736362286837760',"RT @Galrahn: Wow. Authorities are saying at least 10% of entire West, TX population of 2700 among injured and killed. Explosion was 4 ci ...",on-topic
'324721543638818816',"Smdh now an explosion in Waco tx #InMyPrayers",on-topic
'324875499484631040',"@YvonneN_KVUE: Breathing problems will be a big concern in West over next several days b/c of ammonia from the blast. #WestExplosion",on-topic
'324739741146820608',"Huge explosion at fertilizer plant in Texas.....many homes destroyed @FoxNews @FoxNewsInsider",on-topic
'326822292875251712',"RT @DavidLeftwich68: This Sat. 4/27, join @RevivalMarket for their amazing house-made kolaches. 50% of proceeds will benefit victims of the",off-topic
'324754412562153472',"RT @ABC: Dept of Public Safety Trooper DL Wilson: #WestTX has confirmed fatalities, searching the area now for people http://t.co/PJfmQmJc8x",on-topic
'324734566214545410',"RT @ColorMeRed: Explosion hits fertilizer plant north of Waco, Texas - NY Daily News http://t.co/s3cuMRTpXj",on-topic
'324746667649794049',"RT @YourAnonNews: At least 200 people injured in West, Texas, plant explosion, 40 critically, Department of Public Safety spokesperson s ...",on-topic
'324735677252136961',"RT @911BUFF: TEXAS EXPLOSION: HOTLINE - TRYING TO REACH A LOVED ONE? CALL 254-202-1100. MORE THAN 100 REPORTED INJURED. #911BUFF",on-topic
'325418049199013888',"Gotta quit the news &amp; the twitter for the night!  Will still be thinking of #BostonStrong &amp; #WestTX. Godspeed",on-topic
'326180299799134209',"Fertilizer plant explosion near waco texas missile conspiracy: http://t.co/KT6k1RGTsm via @youtube Unless it was ionic blast. Look left.",on-topic
'324741569968222208',"RT @cnnbrk: At least 2 people are dead in an explosion at a fertilizer plant in Texas. http://t.co/hZFgfAaI3i",on-topic
'324716789785321473',"RT @Kay_ceee23: an explosion in waco tx? yall know what that means, we gone die! lmao wtf",on-topic
'324737952565567489',"RT @KTLA: 60 Reported Dead in Fertilizer Plant Explosion in West, Texas. 4 Block Area Leveled. Entire Town Being Evacuatedhttp://t.co ...",on-topic
'324739520169914368',"RT @RandyMacNBC5: #WestExplosion, daylight will reveal the kind of devastation seldom seen, prepare yourselves, it will be a long, emoti ...",on-topic
'325030058144194560',"USA Today reports the death toll in West, Texas could be 35: http://t.co/5R5N2V3TBK",on-topic
'324802876633391104',"not again. just heard the most heartbreaking voice recording from the texas explosion on @BBCR1",on-topic
'324753693096439808',"WTH IS GOING ON! @wsvn: WEST, Texas (AP) -- Texas Dept. of Public Safety: Unknown number of people killed in fertilizer plant explosion.",on-topic
'324752631908143104',"RT @BradGuayWX: The explosion in West, TX registered a magnitude 2.1 earthquake. -USGS http://t.co/wJhOOznFFY",on-topic
'324783879590400000',"RT @breakfastnt: Getting the latest from the fertiliser explosion in West Texas. Shocking VIDEO of the moment of explosion (http://t.co/ ...",on-topic
'324963385131274240',"Slideshow: Deadly explosion rips through Texas plant http://t.co/y7JH7nl97x",on-topic
'325713440788336640',"Texas residents returning to homes near blast site: Leaking gas tanks damaged by Wednesday's explosion are fue... http://t.co/FwkHdaCnUJ",on-topic
'324730063197175808',"RT @onestarfdn: Our thoughts and prayers go out to those affected by the explosion in West, TX.",on-topic
'324740572470468609',"they see me blowing ...........they hatin !!!! #WestTX that was maybe too soon",off-topic
'324875145737039874',"Deadly fertilizer plant devastates Texas town http://t.co/deQG6zdRHs",on-topic
'324772511474647042',"Texas fertilizer plant explosion levels buildings for blocks around, kills unknown number http://t.co/BWg72jg9GQ",on-topic
'324742627922690050',"RT @MichaelSkolnik: photos of the destruction done by the fertilizer plant explosion in West, Texas... http://t.co/AxWNk0GW8u #PrayForTexas",on-topic
'324697086908051456',"RT @DFWscanner: West, TX Explosion *UPDATE - A lot of people severely injured with at least 5 critical per scanner traffic at this time.",on-topic
'324737077050736641',"RT @DawnRiseth: BREAKING: MASSIVE EXPLOSION NEAR WACO, TEXAS  Several Homes on Fire  Seniors Trapped in Nursing Home  http://t.co/WkvF ...",on-topic
'325065046008938496',"TX Sen. Ted Cruz and John Cornyn coming to #West tomorrow to receive briefing on damage from explosion @ksatnews",on-topic
'324893900806438913',"RT @RealCJ10: Man, things happen in bunches don't they? Hope for safety to first responders and all citizens of West, Texas. What an exp ...",on-topic
'324726949677260800',"RT @911BUFF: TEXAS EXPLOSION: HALF OF THE TOWN LEVELED! FERTILIZER THAT EXPLODED MOST DANGEROUS ONE IN THE PLANT. AT LEAST 5 DEAD! #911BUFF",on-topic
'324834411050844160',"Oh dear another explosion in america texas..BUT this ones a plant explosion!Wtf man!",on-topic
'326403829128105985',"RT @toddcoerver: Our @TacoCabana team is back in #westtx today feeding volunteers and police. BIG thanks! #proudofyou http://t.co/X4mbaDTYMf",on-topic
'324928372163612672',"LIVE: Texas governor Rick Perry holds a press conference on the Waco plant explosion in Austin, Texas  watch on http://t.co/gEWrBXvDp1",on-topic
'326336599686266880',"PHOTO: #WestTX High School students returning to host school following plant explosion last week. http://t.co/P6ZGEnS162 - @JeffMcShanKHOU",on-topic
'324865847237693441',"Damn @HuffingtonPost: Update: At least 15 killed and more than 160 injured in #WestTX explosion http://t.co/MdGsdBmMOm",on-topic
'324705702033620993',"RT @KBTXNews: Emergency crews are responding to a major explosion at a burning fertilizer plant in West, TX north of Waco., http://t.co/ ...",on-topic
'324762627429498881',"CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas http://t.co/gcSSAiECsu via @youtube",on-topic
'324735675750559744',"RT @MichelleDBeadle: Terrifying. This week is crap RT @YourAnonNews: CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas http: ...",on-topic
'325014089527074817',"RT @AustinDiocese: Bishop Vsquez on Vatican Radio today: http://t.co/WFqfs8uIel",off-topic
'324825919741108224',"RT @AFP: #BREAKING: Five-15 killed, at least 160 hurt in Texas plant explosion: police",on-topic
'324902793464918016',"RT @nycjim: Texas explosion registered 2.1 on Richter scale. http://t.co/RfUToYZkD9",on-topic
'325036616345333760',"RT @daniellegiudice: How my Texas BFF @ewnothx ?!? I was worried when I saw the explosion!",on-topic
'325119342545080322',"Bombing in Boston. Fire in Boston. Explosion in Texas. And now gunfire at MIT in Boston? This has been a horrible week, filled with tragedy.",on-topic
'325060684633227264',"A look at how close the gas behind the Waco explosion can be found to homes in Clint, Texas. http://t.co/ExuvJaxFAs",on-topic
'325497575602020352',"I really hope the rest of this week is really quiet. I don't think we can handle much more bad news this week. #WestTx #BostonTerror",on-topic
'327094450759282690',"Days after fatal explosion, Rick Perry tries to lure businesses to Texas for its weak regulations http://t.co/bMXg2YZMDL",on-topic
'324758525140144129',"Wow, just flipped over to the news and saw the plant explosion in Waco, TX. Safe wishes to the firefighters there.",on-topic
'324741509343768577',"RT @RedCrossDFW: RT @HumanityRoad: Emergency hotline set up for people needing info on loved ones in #West, #TX - 254-202-1100. #TXFire  ...",on-topic
'324769031552901120',"Wow! They are asking 4 more water tankers to head to #WestTx, to fight the fire! Still burning strong, I guess",on-topic
'325075561380724737',"Crazy! @mkhammer: You gotta be kidding. Texas man witnessed both Boston bombing and West fertilizer explosion: http://t.co/Iq0X1qIem8",on-topic
'325109619305361408',"@Whitney_ElaineH: Crazy! Marathon runner survives Boston bombings and Texas explosion http://t.co/ezjYndZcfU  WTF?",on-topic
'325128600904945665',"Explosion in Texas recalls images of Pepcon disaster: The Pepcon rocket fuel plant in Las Vegas expl... http://t.co/tKw3zCCqPd #lasvegas",on-topic
'325443659988340737',"RT @ShannonBream: 1st responders, police, EMS, intel agencies, military, medical workers,  avg citizens - lots of heroes out there this wk",on-topic
'324725092997275648',"RT @911BUFF: TEXAS EXPLOSION: HALF OF THE TOWN LEVELED! FERTILIZER THAT EXPLODED MOST DANGEROUS ONE IN THE PLANT. AT LEAST 5 DEAD! #911BUFF",on-topic
'324734897593937920',"RT @TeamAthleteLife: Lets see how many retweets we can get for #WestTx   #PrayForTexas.All athletes Unite and pray for everyone invol ...",on-topic
'324868799939624960',"@Crockerin: Wow! Thoughts &amp; prayers to lTX  RT @FoxNews: SHOCKING FOOTAGE: Cell phone captures #Tx explosion http://t.co/PnXQk5dTHL",on-topic
'324743719771312129',"Explosion Texas Fertilizer Plant Multiple Injuries Reported - Major Injuries!!http://t.co/DqmvtjdqCf http://t.co/xapKYRrvUC",on-topic
'324743758480539648',"JUST IN: Shocking video of the explosion in Texas where 60-70 are reportedly dead http://t.co/M9tDUmXwfF #PrayForTexas @LizGodbout",on-topic
'324736447909343232',"RT @HarryStripper_: 70 people have died in that explosion in texas im upset",on-topic
'324747758391136256',"NY Times home currently has headlines on gun control failure post-Newtown massacre, Boston Marathon bombing, ricin attack, and TX explosion.",on-topic
'324750521464418304',"Blast kills at least 2, forces major evacuation: A massive explosion at a fertilizer plant in the Texas town o... http://t.co/8fb41CXybd",on-topic
'324759101370425346',"Texas Fertilizer Plant Explosion Shows Up on Google Maps http://t.co/XntgaCxdmS",on-topic
'327416149228797952',"Please buy one! It's for a great cause!! #keepthefaith #westtx http://t.co/st8NQQtUwy",on-topic
'324723363337613312',"Emergency  hotline set up for people needing info on loved ones in #West, #TX -  254-202-1100. #TXFire #westexplosion #hmrd via @Aline_Carr",on-topic
'324926815451897857',"RT @amanbatheja: Czech ambassador planning a trip to #WestTX. Kind of a big deal for town's big Czech community. http://t.co/a9bMtbT4uP",on-topic
'324719920376082433',"RT @trscoop: ***UPDATED: POLICE URGING PPL IN 30 MILE RADIUS EVACUATE - Major Explosion at fertilizer plant in Texas http://t.co/lV9rBFg1Ec",on-topic
'324752763269558273',"DFW Scanner (@DFWscanner)4/18/13 1:05 AMWest, TX Explosion *UPDATE - All the injured have been taken care of,... http://t.co/NYWUo7PBtw",on-topic
'326832681834909697',"RT @Chernynkaya: Lies and Coverups Surround Fertilizer Plant Explosion http://t.co/1zHRpghkZy",on-topic
'324733856798355456',"RT @ABC: 75 to 100 houses, businesses completely destroyed around Texas fertilizer plant explosion http://t.co/ZlnCEsAAp2 http://t.co/5Z ...",on-topic
'325071061068697600',"RT @letat_lechat: This is the work of Republicans, who eviscerate regulatory govt. | Plant Explosion Tears at Heart of Texas Town http:/ ...",on-topic
'324747871083692032',"RT @FRANCE24: #BREAKING: Strong explosion in Texas town, dozens feared dead and injured http://t.co/hziYaPSME0",on-topic
'324845764440363008',"RT @AP: BREAKING: Between 5 and 15 people killed in Texas fertilizer plant explosion; more than 160 hurt, police say.",on-topic
'326114741498040320',"Ted #Cruz, Bill #Flores Asked For #Federal Aid After #Texas Explosion, But #Voted Against #Sandy Relief http://t.co/8lMChqKBLn @HuffPostPol",on-topic
'324976117909966848',"This really annoys me how Texas get ten minutes on the news and bagdad 30 sec. 30 people dead in bagdad due to explosion all they said!!",on-topic
'324717543094902785',"@65_HomieMontana: Bro I'm convinced these Koreans on our ass another explosion now in texas??TF",on-topic
'327499836012236800',"Memorial Service for victims of #WestTX Fertilizer Blast, President Obama to speak  LIVE online here: http://t.co/ONNgV7tulx",on-topic
'324785917409755136',"The Texas explosion doesn't seem like a bombing, only have to wait and see",on-topic
'324725493259710464',"RT @firenation: Fertilizer plant explosion update: Several fires continued to burn in West, Texas, two hours after the blast. http://t.c ...",on-topic
'324739832800743424',"RT @YourAnonNews: #BREAKING - Dispatcher on the West Texas radio reports of another explosion at fire scene, Fire fighters are down.",on-topic
'324868601339330562',"RT @uticaOD: Police: 5 to 15 people killed in Texas explosion, 160+ injured http://t.co/iK1lk3nKZV",on-topic
'324736783722102784',"RT @BBCBreaking: Update: Many reported hurt or trapped after fertiliser plant explosion in Texas town of #West, near #Waco http://t.co/1 ...",on-topic
'325193988149743616',"RT @Texas_Legend: This week: Boston bombs, Texas explosion, 14 year olds kill homeless man, and now gunfire at MIT in Boston. Jesus, this w",on-topic
'324743031452487680',"RT @BuzzFeedNews: Explosion in West, TX registered BIG TIME on seismograph in Amarillo http://t.co/d8DB5Bh30Y (@DrewTumaABC3)",on-topic
'324763907971497984',"RT @EamonnHolmes: Breaking News -- Reports that up to 70 people have been killed in a huge explosion at a fertiliser plant in Texas. Sky ...",on-topic
'325250605448839168',"RT @cnnbrk: 12 bodies recovered at site of fertilizer plant explosion, Texas Sgt. Jason Reyes says. http://t.co/1CzYxmprUc",on-topic
'324798196205359104',"RT @eyelidd_: that explosion in texas looks terrifying #prayfortexas",on-topic
'324885008026316803',"RT @TeamMonaSamone: Wow that explosion in #Texas was no joke.  OMG like a fucking movie.  #prayfortexas",on-topic
'324701583285841922',"RT @Breaking911: TEXAS FERTILIZER PLANT EXPLOSION: Medevacs responding to assist in removing injuried. At least 1 traumatic arrest. Doze ...",on-topic
'326922275964215298',"A Tale of Two Cities: Tragic Aftermath of the Explosion at Fertiliser Company at West, Texas #ClassWar #p2 #NoWar http://t.co/gndw4v00ZO",on-topic
'324769045230546944',"RT @Taxtreats: Texas Fertilizer Plant Explosion Captured in Viral Video http://t.co/eALB3WZFTX #Socialmedia #Tech #Business #Change",on-topic
'324952220896477186',"So sad. @BBCBreaking VIDEO: Moment of explosion at Texas fertiliser plant - scores badly hurt &amp; unknown number dead http://t.co/v4w9L6ullo",on-topic
'324895847445831680',"Prayers going out to all affected by the explosion in Texas. #WestTX",on-topic
'325436451435200512',"RT @MikeMGarner: Continue to pray for Boston, but another town really needs our prayers as well. West, Texas and all those impacted by the",on-topic
'325831243969204224',"RT @saard83: @Angie_Harmon  As a TX girl, would u please pray and ask others to pray for people of West (N. of Waco)? ~ 60+ killed. 100's h",on-topic
'324977037582426112',"MUST SEE: Another video of the MASSIVE EXPLOSION at West, Texas fertilizer plant http://t.co/YduDaf4foA",on-topic
'324896565586165760',"RT @SHAWhahaha: That explosion in Texas looked crazy!!!! http://t.co/zvaxNySHYM",on-topic
'324714349719605248',"@AKhatib90: Explosion at fertilizer plant in Texas and over 100 people are hurt omg.",on-topic
'324764127463612417',"RT @AC360: RT @cnn: At least two people have died after explosion at Texas fertilizer plant: http://t.co/OqizusUMZv Details live on @CNN ...",on-topic
'324847506766839808',"RT @FoxNews: #BREAKING: Numerous injuries reported in large explosion at #Texas fertilizer planthttp://t.co/oH93niFiAS",on-topic
'324761585098833920',"RT @GlobalGrind: JUST IN: Shocking video of the explosion in Texas where 60-70 are reportedly dead http://t.co/kQg853vgJD #PrayForTexas",on-topic
'324969884574416897',"Can't remember a drive btwn BigD &amp; the ATX where I haven't stopped at Czech Stop in West. Great people there. So sorry. #prayforwest #WestTX",on-topic
'324847745007513600',"RT @Pontifex: Please join me in praying for the victims of the explosion in Texas and their families.",on-topic
'324980118286110721',"Death toll from a fertilizer plant explosion could be 30 to 40: mayor of West, Texas (@AntDeRosa)",on-topic
'324882495495610368',"Rise and shine Aggies, we've got people in need to help today. #WestTX",on-topic
'324716252981501953',"RT @WTNH: An explosion near a Waco, Texas fertilizer plant has left several people injured. http://t.co/dCp6nO38QZ",on-topic
'325800729237413888',"So wait one guy witnessed both the Boston marathon bombing and the Texas fertilizer plant explosion #woah",on-topic
'324892827643441153',"RT @whitehouse: President Obama: Today, our prayers go out to the people of West, Texas. http://t.co/jp6ZcS00Ep #WestTX",on-topic
'324735804465352704',"RT @roncorning: I'm flipping around and perhaps I'm biased, but @wfaachannel8 is offering the most comprehensive, insightful coverage of ...",off-topic
'325021576640724993',"RT @AllyBrooke: So sorry for the explosion in Waco, Texas..my home state.. Can't believe this is happening. Lord give us strength #prayforW",on-topic
'324973420636934144',"RT @AP: AP VIDEO: Texas Gov. Rick Perry calls the deadly fertilizer plant explosion a truly nightmare scenario. http://t.co/iYIichrpUd ...",on-topic
'324729140240605185',"Pray for all those affected by the explosion in Texas... #PrayForTexas",on-topic
'325022415665127425',"My heart goes out to the affected from the fertiliser explosion, it's tragic and shitty. Hopefully everyone is going to be okay. #Texas",on-topic
'324739587501072384',"if someone told me that bush was behind this boston and texas explosion and all this craziness going on .. i will probably believe it ..",on-topic
'324938954396815361',"RT @SenatorBurr: This has been a hard week for Americans, yet we have seen reoccurring acts of heroism, giving us hope. #BostonStrong #W ...",on-topic
'324713172898549760',"We have live images from West, Texas as we follow a huge explosion at a fertilizer plant there tonight. kxan news at 10",on-topic
'324735035120951296',"Local TV says 60 to 70 people are dead with many injured following a major explosion at a fertiliser plant near Waco in Texas",on-topic
'324891588784422913',"@amyyen Hi there! Trying to find a @RedCrossDFW contact for business support for #WestTX Red Cross involvement.",off-topic
'325063359101804545',"RT @hempoilcures: Texas Mass-Casuality Drill Apparently Cancelled Following #Waco Explosion http://t.co/nXOzWsOzIf #RedPill",on-topic
'324725674269106177',"Sounds like the nursing home could be an especially rough deal. #WestTX",on-topic
'324738879036993536',"RT @TwitchyTeam: Unreal: Video captures fertilizer plant explosion in West, Texas http://t.co/JfyAxqayoE",on-topic
'324914563709550592',"RT @American_Heart: We are deeply saddened by the news of the explosion in West, TX. We are standing with you. Hang in there, West.",on-topic
'325057008468361216',"A runner from the Boston Marathon went back home to TEXAS... where he then encountered the plant explosion. and you though YOU had a bad day",on-topic
'324864279247462401',"Fertilizer plant explosion injures at least 160 in central Texas; 5 to 15 feared dead http://t.co/H8Qp90EzbJ via @washingtonpost",on-topic
'325434393726423041',"RT @KansasPhoto: @CNN No, in the coming days I want to know about #WestTx, not what these 2 guys thought. We know what they did, thats all",on-topic
'325416533620826113',"RT @BexarCounty: As we all rightfully applaud the law enforcement efforts in #Boston, please remember those first responders in #WestTx.",on-topic
'324746526318555136',"RT @GuardianUS: Explosion at Texas fertiliser plant  video http://t.co/gDecjYUqp3",on-topic
'324857440485117952',"RT @mashable: Texas Fertilizer Plant Explosion Captured in Viral Video http://t.co/iIxmrjA4mC #WestTX",on-topic
'324741414741221376',"RT @Ljungstrum: Massive Explosion In Texas Injures More Than 100, Leads To Evacuations - http://t.co/VpEZ1BySye",on-topic
'326130495761039360',"RT @MikeElk: Has a single worker employed at #westtx plant been interviewed on national TV?",on-topic
'324710428905201664',"RT @AP: MORE: Authorities: Those injured in plant explosion near Waco, Texas, being taken to hospitals by troopers: http://t.co/fPPEpiHl ...",on-topic
'325025724312461312',"RT @FerrisISD: Public donations for our Jeans Day fundraiser for #West are being accepted @ FISD Admin Svcs, 301 E. 5th St. #westtx #westex",on-topic
'324885196967145472',"Big explosion about 60 miles north in West Tx pray for injured and their families",on-topic
'324872445687394304',"Between five and 15 dead in Texas explosion, police say:  http://t.co/IsbJgj8AXw",on-topic
'324728432565051392',"Awful! @YourAnonNews: Breaking: EMS Director Dr. George Smith says possibly 60 To 70 Dead, hundreds injured In #WestExplosion #WestTX",on-topic
'328049864799821824',"RT @cnnbrk: Texas Gov. Rick Perry wants apology for cartoon that seems to link Texas explosion with state's business climate. http://t.co/j",on-topic
