tweet id, tweet, label
'348294990247645184',"@UnsanityLIVE Tom was Edmonton hit by the flood or anywhere near where you live? out side Calgary https://t.co/2Yb6tcsVEZ",on-topic
'348241736050556928',"@redcrosscanada you can send us specific questions to mine from social media for #abflood relief efforts. cc @amit_p @PatrickMeier",off-topic
'350780433866293249',"RT @SavetheChildren: Latest update on @SaveChildrenCan's work to help kids who have been affected by flooding in Calgary: http://t.co/wbMjx…",on-topic
'350488348940439553',"How Calgary actually repaired the Bonnybrook Trail derailment @nenshi #yycflood #trainderailment Super Nenshi II http://t.co/eXEGtvyA6h",on-topic
'349232020548882432',"Jason Kenney won't order insurance cos to treat policy holders fairly The Harper gvt dictates to workers, not corporations #abflood #cdnpoli",on-topic
'349674679478403073',"Have you got your Keep Calm And @Nenshi On tshirt yet? Just grabbed mine from @FM_YYC http://t.co/tXkb1sIE4w #yyc #yycflood",off-topic
'350013418230657025',"Find loved ones affected by #abflood #siksikaflood #yycflood at Red Cross #SafeandWell site http://t.co/lF6GrFLTha Please RT & share :)",on-topic
'349266222963113987',"RT @kenneyjason: If you want to volunteer to help with #YYCflood cleanup, check-out this site: http://t.co/dh1OwYVZfU",on-topic
'348226910452596736',"@desmondbliek: @calgaryzoo has not put tigers in the courthouse.  They are in rowboats with young Tamil boy each. #yycflood Hahahahah",on-topic
'348459718836105218',"RT @newswatchcanada: Officials warn downtown #Calgary powerless until at least mid-week\#ABflood\\http://t.co/9SGeifwGiW",on-topic
'348958038926958592',"RT @X929: Redford says anyone who attempts to take advantage of this tragedy for financial gain will be prosecuted #abflood",on-topic
'348215820645703680',"On the plus side my grass has never been this green #yycfloods",off-topic
'351441078525767682',"@KellyHrudey been on road for 2 mos w playoffs, and is back again at ground zero to help again! Thx as always!  #yycflood #greatalbertan",on-topic
'350661976441106432',"To all those yahoos in the bus only lanes on MacLeod Trail I am going to try and be polite. #GTFO @calgarytransit  #yycflood",on-topic
'348289320639139840',"RT @PQuinlanGlobal: We've got your latest coverage on the #yycflood & #skflood coming up in just a few minutes @GlobalSaskatoon NHF@10 #sky…",on-topic
'348422999856275457',"Oh no :( Alberta flooding claims at least 3 lives http://t.co/rg4URoD1au",on-topic
'348275088711352322',"RT @udat55: Any one here about the flood in calgary?",on-topic
'350105587847147521',"RT @CS_DTA: We're hosting a thank you b'fast for city employees, EMS, CFD & CPS Thurs, 6am- Manchester Yard 25th Ave SE. #yycflood",on-topic
'348262321921081346',"RT @redcrosscanada: Red Cross accepting financial donations to assist people affected by flooding in Alberta: http://t.co/Xd9mbM2uj8 #abflo…",on-topic
'348274216270970881',"RT @GlobalEdmonton: Red Deer declares local state of emergency; homes evacuated. #abflood #Alberta #RDflood http://t.co/ZDdaoc4cku",on-topic
'348851033784586240',"RT @ziggymarley: been driving around the floods in #Canada to get from city to city. wishing all the people here the best and be safe. love",on-topic
'348488047576354817',"The @cityofcalgary will update the media on flood situation @ 11:30am - we'll bring you the latest. #yyc #yycflood",on-topic
'348496760932536320',"RT @660News: Evacuation zone downtown widened to include 11th and 12th Avenues and between  14th Street W and Centre Street E. #YYCFlood",on-topic
'349909666182074368',"Good insight re leaders in #abflood. @nenshi shines but Redford, Harper have acted correctly #cdnpoli #abpoli #yyccc http://t.co/d6nE3cRbAT",on-topic
'349610081589010434',"RT @suzyburge: Alberta floods have permanently altered Rocky Mountains, foothills and rivers http://t.co/igvpfbphj7 via @yahoocanadanews",on-topic
'348221425099870210',"RT @NDPmc33: This just looks like the worst episode of Criminal Minds ever. @pmharper @Premier_Redford and @nenshi. #AbFlood http://t.co/p0…",on-topic
'348621649014304769',"RT @660NewsTraffic: Exit the community over the Bow river bridge, then via Three Sisters Parkway. Follow the detour signs. #abflood 2/2",on-topic
'349525700715352064',"Flood silt drying is like concrete. #yycflood",on-topic
'349903160904654848',"RT @redcrosscanada: Trying to register for #abflood assistance? You can do so online: http://t.co/CaBlDKLiV7",on-topic
'348336619511742464',"RT @weathernetwork: 10,000 people expected to evacuate Medicine Hat by 10 a.m. Saturday as south Sask River is expected to flood #abflood h…",on-topic
'348488046716534785',"@El_Timbo_Libre List of businesses trying to rip us off during #yycfloods at hashtag #YYCGreedyBastards . Please RT",on-topic
'348425822379589635',"Thinking of the people affected by the flood in Alberta, luckily this man and his kitty were saved after being... http://t.co/YuI1LAzaNi",on-topic
'348950308996661248',"RT @tedhenley: SCAM ALERT–fake sites are pretending to accept $$ for #ABFlood #yycflood relief @redcrosscanada is the best place: http://t.…",on-topic
'348575764691685377',"POWER IS BACK HERE IN DEER RUN!!! #yycflood",on-topic
'350034069813338112',"RT @cityofcalgary: Our animal friends @calgaryzoo were a little shaken following #yycflood but are doing well Carrie the giraffe is eating…",on-topic
'348193392104185856',"I love this pretty City. We will fix you. Promise.  #yycflood http://t.co/ge82gRKWzw",on-topic
'348261515880722432',"Calgary floods kill two, forces 75,000 from homes: Overflowing rivers washed out roads and bridges, soaked hom... http://t.co/5znx3iW7gg",on-topic
'348443619402846209',"RT @downtowncalgary: totally agree! RT @dinnerwithjulie: Downtown Calgary at night without power. Eerie. #yycflood http://t.co/C05V9k4JrA",on-topic
'348184325080088576',"RT @Laureen_Harper_: From friends - the bridge in Turner Valley is gone: http://t.co/bQxXyIjVAF #abflood #turnervalley",on-topic
'350991721049493504',"RT @cheriyyc: Volunteer, yes! Snarl traffic in stressed hoods, no! Try City's wknd MRU transport hub http://t.co/voKfwxoBfY #yycflood #yych…",on-topic
'350305793834356736',"Add communications breakdowns to long list of woes in hard-hit High River #highriver #abflood #wrp | @scoopit http://t.co/BRueq9nicu",on-topic
'348481378393927680',"If you can help with a generator, pump or hoses, please come. RT #yycflood #elbowpark http://t.co/3llsXLbtjN",on-topic
'349918283534827522',"RT @CalgaryArtsDev: Alberta artist or arts org hit by the flood (in any way)? Please RT and fill in this quick form to assess impact http:/…",on-topic
'348808097919279104',"More live coverage from downtown #Calgary #ABFlood now on The Weather Network on TV road closures - river advisories - local weather!",on-topic
'350630011339948033',"#ABFlood: A changing tide? Will this nightmare be the wake-up the #Alberta gov't needs?http://t.co/XIYDjvn6te #cdnpoli #ableg",on-topic
'348280468657029120',"RT @Mizz_Binti: #yyc we should be soo thankful that this a community pulling through together and taking care of each other #yycflood",on-topic
'348981128952160257',"Street after street meeting my constituents We're better off than most John.  #yyc #yyccc #yycflood http://t.co/v5ymNk9MnO",on-topic
'349914134491566081',"RT @cityofcalgary: Bridges over the Bow River open to the public 60% #yycflood",on-topic
'348487867556839424',"Pumps are in at Home Depot  chinook #yycflood won't last long",on-topic
'349219041770090499',"#Climate - Climate change and the Alberta flood - Macleans.ca http://t.co/vuQ6FSHPLc",on-topic
'348843837399113728',"RT @Metro_Nolais: If water in basement above any electrical outlet, leave immediately #yycflood",on-topic
'348806093142630400',"Situation in Inglewood with bank erosion is improving. Some of the road lost. #yycflood #abflood",on-topic
'348179959140982784',"RT @CBCAlerts: RCMP investigate reports of 4 missing in Alberta flooding  . #rcmp #abflood #yycflood #calgary #yyc",on-topic
'349624700487483392',"RT @_scottreid: Wow. Rutherford gone. I'm sorta stunned @sladurantaye: Calgary radio host fired over station's flood coverage.  http://t.c…",on-topic
'350333281406947331',"RT @TD_Canada: @BusinessLinkAB Check out this link to view our assistance options: http://t.co/DZvFNJReCN #abflood ^RR",on-topic
'348936983785115648',"@ABPremierComms @ndnstyl I'd be happy to assist if you will STOP BULLYING BC ABOUT THE #PIPELINE #yycflood #medhat",off-topic
'348595365731241985',"RT @AnjuRestaurant: Please spread the word. All flood workers and emergency crew come get a hot meal. #yycflood #feedthepeople",on-topic
'350325663678464000',"BTI Donates to the Calgary Flood Victims http://t.co/ij2SD2p7nz",on-topic
'348224476628000768',"RT @k_macd11: @Jmalks: It's going to take Calgarians a long time to scoop all water out of the saddledome with one cup. #yycflood #yyc ou…",on-topic
'348201608120778754',"RT @Binzento: In Calgary - we stay positive and smile even at bad times. #YYCflood #CalgaryFlood http://t.co/RkJWh2JCYD",on-topic
'348534847058350080',"RT @ETCanada: Celebs tweet their support to those affected by the Calgary floods including @WilliamShatner @HappyElishas http://t.co/IjZwe9…",on-topic
'349899295459254272',"RT @nicole_e_ellen: Helping out in #yyc and this guy shows up to lend a hand! Only in Calgary!! #yycfloods #yychelps #calgaryflames http://…",on-topic
'350067742537293825',"RT @CHARCUT: Alley Burger at CHARCUT’s in the original ALLEY!!! around 9:30pm Free burgers or donations for Red Cross … #yycflood",on-topic
'348531011463815168',"Flood watch issued for Edmonton and Devon: Alberta Environment and Sustainable Resource Development has issued... http://t.co/T0mYXjF2ZM",on-topic
'348213887486799872',"Loving all my #MAPC peeps right now! Thank you for keeping me in your thoughts during #yycflood  @6continents @Kato42 @BrigittePet #RRU",on-topic
'348285412101459970',"An updated map of Alberta Flood Evacuation Zones, River Basin Advisories and Road/Bridge Closures:  http://t.co/8h7DWOXx8A #abflood",on-topic
'351117600530513920',"RT @YourAlberta: Starting Sunday at 1pm, #YYC can access pre-loaded debit cards. More details to follow: http://t.co/hJR1fnGPNJ #abflood",off-topic
'348202405827051522',"RT @BUILDEXshows: We hope everyone stays safe. #abflood",on-topic
'348416546886000641',"RT @bpincott: Good morning. Here is the latest update on the #yycflood from 4:15 this morning. http://t.co/baeX9c3lx9 #yyc #yyccc",on-topic
'348496979975872512',"RT @redcrosscanada: Red Cross accepting financial donations to assist people affected by flooding in Alberta: http://t.co/Xd9mbM2uj8  #abfl…",on-topic
'349237946840395777',"RT @SunNewsNetwork: #BREAKING: Alberta @Premier_Redford has announced an initial $1 billion in flood relief. #ABflood #ABleg #abpoli",on-topic
'348935046012485633',"#yycflood #calgaryflood Helped some friends move everything out of their flood damaged basement. Unbelievable how much damage done.",on-topic
'348303320668065792',"RT @CalgaryPolice: .@klizanne27 here is a list of the most up-to-date road closures. #yycflood http://t.co/oPbJ5Qx9bQ",on-topic
'348201634591027202',"RT @brittanymohan: If anyone knows the location of Marina Mohan please please contact me I can't contact her, please RT #yyc #yycflood #abf…",on-topic
'348451374201204736',"#yycGreedyBastards Price gouging in emergencies is ILLEGAL. Report it here: http://t.co/wjgjCmoPFR #abflood #yyc",on-topic
'348528123115094016',"@NHLFlames Oh mean! I heard what happened to your stadium! I hope everything is okay! #FlamesFan #yycflood #Stadium #Calgary #YoureStrong",on-topic
'348636237600534528',"RT @Sportsnet: The #Flames have released photos of inside the Saddledome following the flood: http://t.co/rtAd5Wqj5c #ABFlood #WeAreCalgary",on-topic
'348959040967155712',"RT @TD_Canada: TD has announced an assistance program to help Alberta customers affected by the floods. Details here: http://t.co/hz36UO37J…",on-topic
'349678590083874817',"RT @cityofcalgary: Hauling a load of mud or silt? Take it to 1432 - 46 Ave. S.E. NOT a City landfill. #yycflood #yyc",on-topic
'348905412017401857',"Home Depot Calgary apologizes for the clerical error of charging $42 for a flat of water to local flood victims.  #Riiiighhhhtt",on-topic
'348276405831860224',"Dear Alberta: This Flood is #ClimateChange\by MIKE SORON http://t.co/wMauEXpWxH",on-topic
'348431094665854977',"#Alberta | #Canmore – Water levels in Bow River remain steady http://t.co/SZMhdNtyil #flooding",on-topic
'348233907029803008',"@global_leslie you are amazing! Thank you for all your work today:) #yycflood",on-topic
'349429482064580608',"RT @AFolkHero: George W. Bush loaned PM Harper his Mission Accomplished Jacket just for the #ABFlood Photo-Op? #CdnPoli #MrDressUp http:/…",on-topic
'350776871690043393',"THANK YOU from the bottom of my heart @QualicoComm_YYC (Sterling Homes) for providing my family with a place to stay #abflood #abfloodhero",on-topic
'348318739839721472',"RT @downtownjbro: When the water dissipates we should have a public stoning for all price gougers at Olympic plaza #yycflood",on-topic
'348471829519802368',"RT @USATODAY: Unbelievable photo gallery. Devastating, huge floods overwhelm Alberta: http://t.co/pyILzo5whQ",on-topic
'348546628761821184',"RT @PascalsPastries: Worried about our customers @KRI_Calgary @HotelArtsYYC @Fairmont_PAL Sending out our thoughts & good wishes. #yycflood",on-topic
'348704984239570944',"RT @Mookalicious: This is an AMAZING pic. Thanks so much to our great military for helping us out!!   #abflood http://t.co/MKVa5BmyFx",on-topic
'348240207608418305',"RT @aerel: Dog found @ 40 Ave NW & 2 St NW (Highland Park). Dropped off at Calgary North Veterinary Hospital on 4 st #yycflood http://t.co/…",on-topic
'349341804136636416',"@JoeSantagato please tweet #calgarystrong #abflood it would mean so much to my city",on-topic
'348234015616147457',"RT @Starbucks: RT @starbuckscanada: Make a difference. Visit participating Canada stores to donate to the Red Cross #abflood http://t.co/ib…",on-topic
'348505386564861952',"Canada’s oil capital to be shut for days after flooding: CALGARY, Alberta, June 22 (Reuters) - Southern Albert... http://t.co/Vy6ag7c5Xm",on-topic
'349372490344181760',"RT @CSvolunteer: The Stampede wants the hear your #yycflood stories. find out how to share them here: http://t.co/pfke46zSIj",on-topic
'348380703265783808',"RT @thedaleykate: Alberta flood victims mostly out of luck with insurance - Business - CBC News http://t.co/2EtnE1c18Z",on-topic
'348209894257733632',"RT @paul_dunphy: We're now hearing that the Saddledome  might be half-filled with water. #yyc #abflood",on-topic
'348192873205870593',"RT @rYannbradleY What would the #Saddledome look like with water flooding 10 rows up? #yyc #ABflood http://t.co/hIDXhdzM7l”",on-topic
'348231245374816256',"RT @brettgilmour: Why is PM #Harper wearing a military jacket? Is he an action hero now? Is he suddenly in charge of army? #abflood",on-topic
'348810617286692864',"RT @CstShaw: East end of downtown #yyc entirely under #yycflood waters. http://t.co/dWO2Nfu3Wo",on-topic
'350351513899634688',"RT @FrontRowCharity: Heart warming! Cambodian orphans donate to help Alberta flood victims http://t.co/GUCAINAqHd",on-topic
'349982478880092160',"#PCAA political donation phone calls seem entirely inappropriate at this time... #abflood #pcfail #ableg",on-topic
'348859943081873408',"@YTV1DFan Awwe that sucks.. Feel better soon ladies! Sadly I am not watching.. Watching the latest on the #yycflood! #hugs xx",on-topic
'349313358706663424',"These were once train tracks, believe it or not.  O_O #yycflood http://t.co/m8uRYsiqax",on-topic
'349168942658486275',"RT @C_DIG: Photo I snapped approx 1am this morning frm Crescent Heights of #yyc skyline.. Bow & full moon #yycflood http://t.co/wGvETJxTbv",on-topic
'348247785155477504',"via #sky.com news: Western Canada Hit By (insane) Flooding 4 missing, cities underwater. {Ea.BC also hit hard}  http://t.co/hD5yniVktO",on-topic
'348236502293155842',"RT @SalHowell: @RiverCafeYYC still standing! Water level below main floor. Waiting for the crest! #yycflood #optomistic http://t.co/89giaEP…",on-topic
'348619797036142593',"RT @re_sieber: Calgary police go to Twitter jail for tweeting too much during flood http://t.co/jhBLc9N1vF Moral: Don't rely on algorithms …",on-topic
'348252914575347712',"Such a beautiful day here which makes it so hard to contemplate the flooding in Calgary. I guess it is time to... http://t.co/ogM3Wo24Tp",on-topic
'348969492698767360',"RT @Mookalicious: Funniest pic of the day!!  RT @fan960boomer  Found sitting in my buddies driveway today. #yycflood http://t.co/HcJ4HkXL99",on-topic
'348242991997136897',"What can I do to help? #yychelps #yycfloods",on-topic
'348590610619449345',"yup! come hell or high water! RT “@sonic1029: Calgary Stampede is a GO despite the flood damage! - RG”",on-topic
'351347186266673153',"RT @SUNKSchneider: Transportation hub set up again sunday at MRU.  Busing volunteers to Erlton, Mission and Elbow Park #yycflood",on-topic
'351554535715647489',"RT @TuxedoParkYYC: Wow @FEDyyc has a FANTASTIC list of Community Associations needing + supporting #yycflood #yyc flood needs: http://t.co/…",on-topic
'349111225185075200',"RT @Real_ESPNLeBrun: For those who want to help out flood victims in Calgary, here's a link: http://t.co/ma2jhjGASQ",on-topic
'348513888230318080',"#yycflood just gave some guy heck for watering his lawn??1)we are under a water restriction2)I think we've had enough water.  sheesh",off-topic
'349164534885400576',"Relieved to hear #yyc @girlguidesofcan office and camp along the Bow River have only minimal damage via @ggcalberta #Alberta #Floods",on-topic
'351238769032171521',"Home Depot Canada apologizes 4 pricey water goof in #abflood. 21-June Receipts from Home Depot show a charge of $42 for 24 bottles of water.",on-topic
'350819590948917248',"Our staff are the best-helping out all the evacuees in Blackie!! #abflood http://t.co/diDLsDikBQ",on-topic
'351383131426791425',"RT @awlegge: Chinatown in need of a company to pump freon from a basement fridge. Contact ken to help 403 680 9996 #yychelps #yycflood",on-topic
'348441575271055360',"RT @AndrewSchultzWX: Breakfast Television Calgary is Live on City with Flood Updates. #abflood #yyc #calgary",on-topic
'349550684800163840',"RT @uaxOHS: Safety inspections begin after severe flooding in Calgary – Journal of Commerce http://t.co/2uSGEDMrvu",on-topic
'348194809523093504',"RT @AlanaNicole__: Sitting in my car charging my phone. I have no power in the house. #abflood",on-topic
'348582419579928576',"RT @NHLFlames: Flooding outside the Scotiabank Saddledome - please stay away from the building until further notice #yycflood #yyc http://t…",on-topic
'348840576440991744',"RT @DruhFarrell: Tom Clark from @GlobalCalgary If you want your faith in humanity, just come out to Alberta. #yycflood",on-topic
'348178770210992129',"RT @visionjinx: The #Shaw Go WiFi network has been opened to all non Shaw customers in AB who need Internet access. #yycflood #abflood",on-topic
'348241053997989890',"RT @fj_vargas: Like her style! “@MacChornawka: #yycflood as calgarians are stocking  up on food & water...my mother is stocking up on wine …",on-topic
'350058779091542017',"RT @ssedoga: Another pipeline spill in Alberta: more than 5,000 litres of oil leaked & flooding at head office hampering clean! uphttp://hu…",off-topic
'348368568720687104',"PHOTO: An aerial view of flooding that closed the Trans-Canada Highway: http://t.co/IvaMueWtyS -CC - @AP http://t.co/fcP14vlyAd",on-topic
'348291965126852608',"Our love and thoughts go out to those affected by the severe flooding in Alberta, Canada.",on-topic
'348939738566242305',"RT @WestJet: Thank you to @redcrosscanada for leading #abflood relief efforts. We'd like to offer a donation of $25,000 to assist your work.",on-topic
'349778498476449792',"RT @cityofcalgary: Please do NOT use gas/diesel-powered generators indoors or near air intake systems. http://t.co/IDVh5QWUyW #yycflood",on-topic
'349246222403518465',"RT @redcrosscanada: Our guide to flood recovery has useful info for people returning home in Alberta. PDF:  http://t.co/FcTFg6JwWv #abflood",on-topic
'348213995213307904',"Vast area of Canada hit by floods, up to 100,000 told to flee (via @news360) http://t.co/NwUr3sNrYg",on-topic
'349641943044734976',"The #Calgary flood: a new high water mark for visible, measurable repercussions of climate change in Canada http://t.co/Pp3nI9hi2B #cdnpoli",on-topic
'349357974113886209',"RT @AMARoadReports: RT @ctvdavidspence: Beautifully done video of the #Calgary flood.  Must see.  #yyc  http://t.co/F8t3J7laYB",on-topic
'349235742662336512',"#BREAKING: Alberta government to provide $1 billion in flood relief. @CTVNews #abflood",on-topic
'348684321789444099',"RT @Trishar7: @WaterPortal: Just awful RT @CTVCalgary Siksika First Nation. Devastation is unreal http://t.co/2rveVtyHtG #yycflood #abfloo…",on-topic
'349279426598547457',"Government of Alberta, Canada pledges $1 billion in flood relief http://t.co/D5PINyG5bY",on-topic
'348335409962577920',"Calgary Floods Kill Three And Force 75,000 From Homes: Three people have been killed in the… http://t.co/1Cp8d2XZNX",on-topic
'348994212299149312',"RT @calgaryherald: Bow River in Calgary hit peak flow of 1,740 cms. Previous record 1,520 in 1932. It was 791 in 2005 floods. #chlive http:…",on-topic
'348804336404533249',"RT @jengerson: As hilarious as this is, most other cities would be dealing with looting. Calgary? Rogue canoes. #yycflood  http://t.co/uqXt…",on-topic
'349555043957080065',"Join our @CSCYM community for #yycflood cleanup this coming Friday!! http://t.co/cTg5EE5QGj",on-topic
'349586693906636801',"WATCH LIVE: Mayor @Nenshi holds update on Calgary Flooding: http://t.co/tjXEoTHOqP   #yycflood",on-topic
'349206403069644800',"RT @cityofcalgary: Great news. All single family homes outside downtown are open, except small areas in Sunnyside and Inglewood. #yycflood",on-topic
'348214818362241025',"RT @Genevieves: Rogers/Fido customers: make a $5 donation to help those in the affected regions by texting “ABHELP” to 4664 #yycflood #roge…",on-topic
'348564819496017920',"RT @CalgaryPolice: Aerial photo of flooding at Prince's Island Park. #yycflood http://t.co/C8Fz1cGWdK",on-topic
'348488291823259648',"RT @randy_foster: Lets get #savestampede trending whatever people can do to help ! #stampede101 #yycflood",on-topic
'351001670332854272',"RT @patrick_arnell: .@nenshi Cliff Bungalow Mission CA is hosting a benefit concert. We'd love you to come! #missionpossible #yycflood http…",on-topic
'349017934292729857',"RT @JessCurran_: Felt so much love in this city over the weekend. Pretty amazing. #yyc #yycflood",on-topic
'348290776083599360',"RT @aldjohnmar: You have to see it to appreciate the speed of the water... #yyc #yyccc #yycflood http://t.co/IkxjYVaLsk",on-topic
'348414920913731584',"Alberta flooding claims at least 3 lives http://t.co/zizONv1FFw",on-topic
'348218867673346049',"Queensland Liquor Store in Calgary is gouging flood victims, charging $20 for a bag of ice. Spread the word, let them know its unCanadian",on-topic
'349372145383645184',"RT @DevonBlower: Thanks @calgarydropin for having my children, 14yr,5yr &10mth old there to help out today! #abflood #yycvolunteer",off-topic
'349888876329963520',"RT @brettgilmour: Why is PM #Harper wearing a military jacket? Is he an action hero now? Is he suddenly in charge of army? #abflood",on-topic
'348580053212348417',"RT @HuffingtonPost: Floods force 75,000 out of their homes in Canada http://t.co/rI6DEShMRF",on-topic
'348495628390776832',"RT @nationalpost: Water slowly receding from Calgary, flood threat moving toward Medicine Hat region http://t.co/qXQJgBZCeN",on-topic
'349883510909190144',"Rubber boots and river silt head-to-toe is the new river chic style. #yycflood",on-topic
'348296153802084353',"RT @WestJet: Guests calling us may experience technical difficulties related to #yycflood. Please use this alternate number: 587-702-8615",on-topic
'349380303724355586',"RT @YourAlberta: DEBIT CARD update: to register for #abflood evacuee relief cards, call @RedCrossAB at 1-866-696-6484, not 311. http://t.co…",on-topic
'348663334050074624',"RT @LukaszukMLA: Med Hat responders ready for Saturday flood. 10,000 evacuations expected on Saturday. #abflood #ableg http://t.co/uZnaz6NO…",on-topic
'348345775954202624',"RT @42megasxlr: #yycflood Saddledome water level about 9 rows up http://t.co/RGH9IIqIXA",on-topic
'348937950165340161',"RT @ampcalgary: #YYCFLOOD Edmonton will be sending firefighters to help pump water out of flooded basements on 24 hour shifts. #thankyou",on-topic
'349148832375902208',"RT @C95: Good news! The water is receding and C-Train rides will be a lot more fun now. #YYCflood  http://t.co/V60RWwArsz",on-topic
'348991382918160384',"RELEASE: Premier announces immediate action to support rebuilding Alberta http://t.co/gZ323X1ed5 #abflood",on-topic
'350083944064098305',"900 units of blood lost in Alberta flood! #bloodservices",on-topic
'349710618800041984',"Many shared images, videos & articles about the great spirit Calgarians have\#yyc #YYCFlood \http://t.co/9DJg8dKkJL",on-topic
'348243808430981120',"RT @TwitterCanada: Our thoughts are with Calgary & Southern Alberta. Follow @CalgaryPolice, @cityofcalgary & @511Alberta for info. #abflood…",on-topic
'350067427142402048',"RT @CansForCalgary: In Edmonton, we will have donation boxes set up at Summerside, Strathcona, and Callingwood bottle depots. #ABFlood #YEG…",on-topic
'349583834381164544',"Big thanks goes to these hardworking and still smiling @ENMAX workers #yyc #yycflood #enmax  http://t.co/zSMsy7mpti",on-topic
'348268332534865922',"RT @Dean_Murdoch: People are wonderin if I'm OK. I'm at the Saddldome, in the Nosebleeds, fishin.  #yycfloods",on-topic
'349396367837368320',"RCMP says 3,337 homes and buildings searched in High River. Search turns up 303 people & several pets despite evacuation order. #abflood #",on-topic
'349760992642727938',"#beer Calgary beer folks fermenting flood relief efforts http://t.co/YfGimuvTw2",on-topic
'348198361213575168',"RT @paul_dunphy: We're now hearing that the Saddledome  might be half-filled with water. #yyc #abflood",on-topic
'350653945007443969',"A lot of fun to watch the law and order at all costs types whine about the RCMP #cdnpoli #abflood #rcmp",on-topic
'348223332782587904',"BREAKING: #RCMP confirm two bodies were recovered from Highwood River near High River earlier Friday. 1 woman still missing. #abflood",on-topic
'349719269136793603',"RT @scottfeeglobal: Siksika Nation Disaster Relief Fund\BMO Bank of Montreal\P.O. Box 1429, Siksika, AB T0J 3W0\Call 403-734-3600  #abflood…",on-topic
'350079009905852416',"@cityofcalgary is blue bin recycling cancelled this week? Garbage collection as usual? #yycflood",on-topic
'348455192217395202',"Hey @HuffPostAlberta we're all still stuck in #Canmore with no ETA on TCH opening. Our video log: http://t.co/l1aVaTjlgZ #ABFlood",off-topic
'348969474159951872',"RT @AndreaHarmony: @ReedCat5000 Could you please spread the word? There are horses in need after the floods here in Southern Alberta. http:…",on-topic
'348510583408173056',"Your Council is at City Hall getting essentials. City Hall itself will be closed for a while. #yyc #yyccc #yycflood",on-topic
'348960016096706561',"Ditto! MT @GregMcCarthy0 @aldjohnmar thanks to @cityofcalgary 4 building that berm on elbow dr so quickly. saved alot of houses #yycflood",on-topic
'348494476332912640',"@ContikiSheenie Watching the #abflood coverage and its so sad to see the damage. Sending all my love and support to the people of Alberta!",on-topic
'348278827086127104',"RT @AGroenwold: @colinmochrie can you spread the word for widespread flooding and need for assistance in southern Alberta. http://t.co/3gtE…",on-topic
'350414488643702784',"All for one & one for all. That's kind of the whole point, isn't it? #getinvolved #yycflood #rollupyoutsleeves",on-topic
'348839625516785664',"RT @myrnam71: @PeopleOfCanada Furthermore, it's sunny in Edmonton. I hope it stays that way. I hope Alberta gets sunshine, so the flood rel…",on-topic
'348894369744568320',"RT @DruhFarrell: This was in our mailbox when we arrived home. Pretty darned impressive. #yycflood http://t.co/QEPmQhcbPs",on-topic
'350112363015450625',"RT @redcrosscanada: We are looking for volunteers to help following south Alberta floods. Please register at: http://t.co/0zYRdw5TO8 “ #yyc…",on-topic
'348255179830870017',"RT @JlynNye: Kudos to the @GlobalCalgary for incredible coverage of Alberta floods! Working your asses off! Well done. They are on till at …",on-topic
'348532040699875328',"RT @CTVCalgary: Drop-In Centre wishlist - bring items to temp. centre (former hotel) 4804 Edmonton Trail NE #yyc #yycflood http://t.co/EATD…",on-topic
'348252217742094336',"Some first day of summer. :( #abflood",on-topic
'348477807006986241',"Q: How can you tell a picture of flooded Saddledome's been photoshopped? \A: Lights are on, and water has ripples \#yycflood",on-topic
'348456124527280130',"RT @Metro_Katie: City believes Elbow will decrease 60% in 48 hrs, the Bow will decrease about 25% in 48 hrs #yycflood #abflood",on-topic
'349521937854251008',"Expect an announcement later today about Macleod Trail. Sounds like its ready, they just need to develop re-opening plan. #yycflood",on-topic
'349351238082633729',"RT @plumberlocal: *** IMPORTANT *** We are pumping out people's basements at no charge! Call 403 288 1111 #abfloods #yycfloods #Calgary #YYC",on-topic
'348645111434973184',"RT @ENMAXEnergy: Power restored to Quarry Park. Complete list of current outages: http://t.co/NDxwHLyy4w  #yycflood",on-topic
'349911814668169219',"RT @YourAlberta: .@AMACommunity Updated information specific to #abflood will be released this week. It will be posted online here: http://…",on-topic
'350062694600146946',"RT @TheAlexCHC: Alberta flood cleanup volunteers told to protect their health http://t.co/YPTJWXOj55",on-topic
'349196207383523328',"RT @Mo_K_Miller: Hundreds turn out to lend a McMahon ... Threatening to overwhelm offiials#abflood http://t.co/g7iupohlmE",on-topic
'351461228868153346',"#CapeBreton - Atlantic Canadians aiding in Alberta flood relief effort: SYDNEY – Most Canadian Red Cross... http://t.co/pdO9g3YCcz",on-topic
'348581223578353664',"RT @LukaszukMLA: Red ribbon on doors depicts evacuated home. 1300 homes evacuated in @medicinehatcity #abflood #ableg http://t.co/9lAYTcHrxy",on-topic
'349790350807797760',"@LovelyLouWeeze pls watch this video my friends in Japan made for Alberta floods.\Pls thumbs up,subscribe & retweet?\http://t.co/3PmcUXZ2VE",on-topic
'348643346866122754',"RT @CTVNews: Alberta underwater explained: The 4 factors that led to massive #ABflood http://t.co/kVBWtuToAf",on-topic
'349114561074434050',"Calgary continues slow recovery after flooding http://t.co/yijBHFmVEO - @GlobeAndMail",on-topic
'350684652870180864',"RT @CouncillorKeats: Hey @nenshi and #yyccc Ward 12 is hosting a FloodRaiser on Sat. Movie in the park, please RT. #yycflood #yyc http://t.…",on-topic
